dataset,file,status,year,month,num_columns,required_missing,columns,error,ordered_columns,has_required_missing,period
nyc_311,data\raw\nyc_311\nyc_311_2015_01_part000.csv.gz,OK,2015,1,15,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,False,2015-2019
nyc_311,data\raw\nyc_311\nyc_311_2024_06_part003.csv.gz,OK,2024,6,15,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,False,2020-2025
nyc_311,data\raw\nyc_311\nyc_311_2024_06_part004.csv.gz,OK,2024,6,15,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,False,2020-2025
nyc_311,data\raw\nyc_311\nyc_311_2024_06_part005.csv.gz,OK,2024,6,15,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | community_board | open_data_channel_type | location_type,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | community_board | open_data_channel_type | location_type,False,2020-2025
nyc_311,data\raw\nyc_311\nyc_311_2024_06_part006.csv.gz,OK,2024,6,15,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,False,2020-2025
nyc_311,data\raw\nyc_311\nyc_311_2024_07_part000.csv.gz,OK,2024,7,15,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,False,2020-2025
nyc_311,data\raw\nyc_311\nyc_311_2024_07_part001.csv.gz,OK,2024,7,15,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,False,2020-2025
nyc_311,data\raw\nyc_311\nyc_311_2024_07_part002.csv.gz,OK,2024,7,15,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,False,2020-2025
nyc_311,data\raw\nyc_311\nyc_311_2024_07_part003.csv.gz,OK,2024,7,15,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,False,2020-2025
nyc_311,data\raw\nyc_311\nyc_311_2024_07_part004.csv.gz,OK,2024,7,15,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,False,2020-2025
nyc_311,data\raw\nyc_311\nyc_311_2024_07_part005.csv.gz,OK,2024,7,15,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,False,2020-2025
nyc_311,data\raw\nyc_311\nyc_311_2024_08_part000.csv.gz,OK,2024,8,15,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,False,2020-2025
nyc_311,data\raw\nyc_311\nyc_311_2024_08_part001.csv.gz,OK,2024,8,15,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,False,2020-2025
nyc_311,data\raw\nyc_311\nyc_311_2024_08_part002.csv.gz,OK,2024,8,15,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,False,2020-2025
nyc_311,data\raw\nyc_311\nyc_311_2024_08_part003.csv.gz,OK,2024,8,15,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,False,2020-2025
nyc_311,data\raw\nyc_311\nyc_311_2024_08_part004.csv.gz,OK,2024,8,15,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,False,2020-2025
nyc_311,data\raw\nyc_311\nyc_311_2024_08_part005.csv.gz,OK,2024,8,15,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,False,2020-2025
nyc_311,data\raw\nyc_311\nyc_311_2024_09_part000.csv.gz,OK,2024,9,15,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,False,2020-2025
nyc_311,data\raw\nyc_311\nyc_311_2024_09_part001.csv.gz,OK,2024,9,15,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,False,2020-2025
nyc_311,data\raw\nyc_311\nyc_311_2024_09_part002.csv.gz,OK,2024,9,15,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,False,2020-2025
nyc_311,data\raw\nyc_311\nyc_311_2024_09_part003.csv.gz,OK,2024,9,15,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,False,2020-2025
nyc_311,data\raw\nyc_311\nyc_311_2024_09_part004.csv.gz,OK,2024,9,15,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,False,2020-2025
nyc_311,data\raw\nyc_311\nyc_311_2024_09_part005.csv.gz,OK,2024,9,15,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,False,2020-2025
nyc_311,data\raw\nyc_311\nyc_311_2024_09_part006.csv.gz,OK,2024,9,15,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,False,2020-2025
nyc_311,data\raw\nyc_311\nyc_311_2024_10_part000.csv.gz,OK,2024,10,15,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,False,2020-2025
nyc_311,data\raw\nyc_311\nyc_311_2024_10_part001.csv.gz,OK,2024,10,15,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,False,2020-2025
nyc_311,data\raw\nyc_311\nyc_311_2024_10_part002.csv.gz,OK,2024,10,15,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,False,2020-2025
nyc_311,data\raw\nyc_311\nyc_311_2024_10_part003.csv.gz,OK,2024,10,15,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,False,2020-2025
nyc_311,data\raw\nyc_311\nyc_311_2024_10_part004.csv.gz,OK,2024,10,15,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,False,2020-2025
nyc_311,data\raw\nyc_311\nyc_311_2024_10_part005.csv.gz,OK,2024,10,15,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,False,2020-2025
nyc_311,data\raw\nyc_311\nyc_311_2024_10_part006.csv.gz,OK,2024,10,15,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,False,2020-2025
nyc_311,data\raw\nyc_311\nyc_311_2024_11_part000.csv.gz,OK,2024,11,15,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,False,2020-2025
nyc_311,data\raw\nyc_311\nyc_311_2024_11_part001.csv.gz,OK,2024,11,15,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,False,2020-2025
nyc_311,data\raw\nyc_311\nyc_311_2024_11_part002.csv.gz,OK,2024,11,15,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,False,2020-2025
nyc_311,data\raw\nyc_311\nyc_311_2024_11_part003.csv.gz,OK,2024,11,15,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,False,2020-2025
nyc_311,data\raw\nyc_311\nyc_311_2024_11_part004.csv.gz,OK,2024,11,15,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,False,2020-2025
nyc_311,data\raw\nyc_311\nyc_311_2024_11_part005.csv.gz,OK,2024,11,15,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,False,2020-2025
nyc_311,data\raw\nyc_311\nyc_311_2024_12_part000.csv.gz,OK,2024,12,15,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,False,2020-2025
nyc_311,data\raw\nyc_311\nyc_311_2024_12_part001.csv.gz,OK,2024,12,15,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,False,2020-2025
nyc_311,data\raw\nyc_311\nyc_311_2024_12_part002.csv.gz,OK,2024,12,15,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,False,2020-2025
nyc_311,data\raw\nyc_311\nyc_311_2024_12_part003.csv.gz,OK,2024,12,15,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,False,2020-2025
nyc_311,data\raw\nyc_311\nyc_311_2024_12_part004.csv.gz,OK,2024,12,15,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,False,2020-2025
nyc_311,data\raw\nyc_311\nyc_311_2024_12_part005.csv.gz,OK,2024,12,15,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | community_board | open_data_channel_type | location_type,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | community_board | open_data_channel_type | location_type,False,2020-2025
nyc_311,data\raw\nyc_311\nyc_311_2024_12_part006.csv.gz,OK,2024,12,15,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,False,2020-2025
nyc_311,data\raw\nyc_311\nyc_311_2025_01_part000.csv.gz,OK,2025,1,15,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,False,2020-2025
nyc_311,data\raw\nyc_311\nyc_311_2025_01_part001.csv.gz,OK,2025,1,15,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,False,2020-2025
nyc_311,data\raw\nyc_311\nyc_311_2025_01_part002.csv.gz,OK,2025,1,15,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | community_board | open_data_channel_type | location_type,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | community_board | open_data_channel_type | location_type,False,2020-2025
nyc_311,data\raw\nyc_311\nyc_311_2025_01_part003.csv.gz,OK,2025,1,15,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,False,2020-2025
nyc_311,data\raw\nyc_311\nyc_311_2025_01_part004.csv.gz,OK,2025,1,15,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,False,2020-2025
nyc_311,data\raw\nyc_311\nyc_311_2025_01_part005.csv.gz,OK,2025,1,15,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | community_board | open_data_channel_type | location_type,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | community_board | open_data_channel_type | location_type,False,2020-2025
nyc_311,data\raw\nyc_311\nyc_311_2025_01_part006.csv.gz,OK,2025,1,15,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,False,2020-2025
nyc_311,data\raw\nyc_311\nyc_311_2025_02_part000.csv.gz,OK,2025,2,15,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,False,2020-2025
nyc_311,data\raw\nyc_311\nyc_311_2025_02_part001.csv.gz,OK,2025,2,15,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,False,2020-2025
nyc_311,data\raw\nyc_311\nyc_311_2025_02_part002.csv.gz,OK,2025,2,15,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,False,2020-2025
nyc_311,data\raw\nyc_311\nyc_311_2025_02_part003.csv.gz,OK,2025,2,15,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,False,2020-2025
nyc_311,data\raw\nyc_311\nyc_311_2025_02_part004.csv.gz,OK,2025,2,15,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,False,2020-2025
nyc_311,data\raw\nyc_311\nyc_311_2025_02_part005.csv.gz,OK,2025,2,15,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,False,2020-2025
nyc_311,data\raw\nyc_311\nyc_311_2025_03_part000.csv.gz,OK,2025,3,15,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,False,2020-2025
nyc_311,data\raw\nyc_311\nyc_311_2025_03_part001.csv.gz,OK,2025,3,15,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | community_board | open_data_channel_type | location_type,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | community_board | open_data_channel_type | location_type,False,2020-2025
nyc_311,data\raw\nyc_311\nyc_311_2025_03_part002.csv.gz,OK,2025,3,15,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,False,2020-2025
nyc_311,data\raw\nyc_311\nyc_311_2025_03_part003.csv.gz,OK,2025,3,15,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | community_board | open_data_channel_type | location_type,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | community_board | open_data_channel_type | location_type,False,2020-2025
nyc_311,data\raw\nyc_311\nyc_311_2025_03_part004.csv.gz,OK,2025,3,15,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,False,2020-2025
nyc_311,data\raw\nyc_311\nyc_311_2025_03_part005.csv.gz,OK,2025,3,15,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,False,2020-2025
nyc_311,data\raw\nyc_311\nyc_311_2025_04_part000.csv.gz,OK,2025,4,15,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | community_board | open_data_channel_type | location_type,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | community_board | open_data_channel_type | location_type,False,2020-2025
nyc_311,data\raw\nyc_311\nyc_311_2025_04_part001.csv.gz,OK,2025,4,15,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,False,2020-2025
nyc_311,data\raw\nyc_311\nyc_311_2025_04_part002.csv.gz,OK,2025,4,15,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,False,2020-2025
nyc_311,data\raw\nyc_311\nyc_311_2025_04_part003.csv.gz,OK,2025,4,15,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,False,2020-2025
nyc_311,data\raw\nyc_311\nyc_311_2025_04_part004.csv.gz,OK,2025,4,15,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,False,2020-2025
nyc_311,data\raw\nyc_311\nyc_311_2025_04_part005.csv.gz,OK,2025,4,15,,unique_key | created_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type | closed_date,,unique_key | created_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type | closed_date,False,2020-2025
nyc_311,data\raw\nyc_311\nyc_311_2025_05_part000.csv.gz,OK,2025,5,15,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,False,2020-2025
nyc_311,data\raw\nyc_311\nyc_311_2025_05_part001.csv.gz,OK,2025,5,15,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,False,2020-2025
